00056071            PDOC 100V LUTIN PVC-VRT  0000004,010000011,56TP016   PV              00000020
00056961            PDOC 100V LUTIN PVC-ASS  0000004,010000011,56TP016   PV              00000395
00057011            PDOC 160V LUTIN PVC-NOI  0000006,440000013,82TP016   PV              00000862
00057051            PDOC 160V LUTIN PVC-BDX  0000006,430000013,82TP016   PV              00000068
00058031            PDOC40V LUTIN VISION-BLE 0000002,260000004,97TP015   PV              00000035
00058061            PDOC40V LUTIN VISION-BLC 0000002,260000004,97TP015   PV              00000270
00058141            PDOC40V LUTIN VISION-GCL 0000002,260000004,97TP015   PV              00000000
00058161            PDOC40V LUTIN VISION-CAS 0000002,260000004,97TP015   PV              00000205
00058181            PDOC40V LUTIN VISION-FRA 0000002,260000004,97TP015   PV              00000005
00058901            PDOC40V LUTIN VISION-ASS 0000002,260000004,97TP015   PV              00001990
00059031            PDOC60V LUTIN VISION-BLE 0000003,170000007,99TP016   PV              00000130
00059061            PDOC60V LUTIN VISION-BLC 0000003,170000007,99TP016   PV              00000075
00059141            PDOC60V LUTIN VISION-GCL 0000003,170000007,99TP016   PV              00000005
00059161            PDOC60V LUTIN VISION-CAS 0000003,170000007,99TP016   PV              00000005
00059181            PDOC60V LUTIN VISION-FRA 0000003,170000007,99TP016   PV              00000000
00059901            PDOC60V LUTIN VISION-ASS 0000003,170000007,99TP016   PV              00000365
00060031            PDOC80V LUTIN VISION-BLE 0000003,800000009,89TP016   PV              00000070
00060061            PDOC80V LUTIN VISION-BLC 0000003,800000009,89TP016   PV              00000010
00060141            PDOC80V LUTIN VISION-GCL 0000003,730000009,89TP016   PV              00000010
00060161            PDOC80V LUTIN VISION-CAS 0000003,800000009,89TP016   PV              00000000
00060181            PDOC80V LUTIN VISION-FRA 0000003,800000009,89TP016   PV              00000045
00060901            PDOC80V LUTIN VISION-ASS 0000003,800000009,89TP016   PV              00000705
00065011            PDOC A5 30V LUTIN -NOI   0000002,470000004,05TP014   PV              00000000
00065961            PDOC A5 30V LUTIN -ASS   0000002,470000004,05TP014   PV              00000550
00066-20            PDOC 30V LUTIN PVC-ASS   0000001,930000003,00TP014   PV              00000000
00087012            PDOC 6FAI 120V VOLTI-NOI 0000006,780000015,83TP040   PV              00000044
00089082            INT A4 5P VOLTIPLAST PVC 0000002,190000004,51TP040   PV              00000400
00092012            PDOC10FAI 200V VOLTI-NOI 0000007,950000021,96TP040   PV              00000133
00094-20            INT PERS A4+ 12P PVC     0000001,470000006,36ITRAC   IN              00001800
00107013            PDOC 2FAI 40V VOLTI-NOI  0000006,440000009,82TP040   PV              00000072
00111502            INT MEN A4 12P PVC BLC   0000001,070000003,83RA2     IN              00000000
00115502            INT NUM A4 31P PVC BLC   0000002,470000007,51RA2     IN              00000000
00116503            INT ALP A4 26P PVC BLC   0000002,150000006,64RA2     IN              00000000
00127-20            PINTERC A4+ 6P PVC17/100 0000001,020000003,47ITRAC   IN              00000620
00142086            S10POCH FAIS VOLTIPLAST  0000000,360000001,79TP040   PV              00000280
00153012            PDOC20FAI 400V VOLTI-NOI 0000032,650000095,92TP040   PV      GALEC   00000034
00156-20            INT NEU A4 12P PVC COL   0000001,300000003,34M_INDEX IN              00000000
00165-17            S10 PPERF FCLIREL        0000003,680000012,71TP063   PV              00000050
00165-20            S10 PPERF FCLIREL        0000003,680000012,71TP063   PV              00000290
00168-20            LC-PDOC PERSO 60V ESQ PP 0000000,880000000,70TP096   PP      GALEC   00007275
00169-20            LC-PDOC PERSO 80V ESQ PP 0000001,010000000,80TP096   PP      GALEC   00001908
00170-20            LC-PDOC PERSO 120V ESQ P 0000001,360000001,08TP096   PP      GALEC   00004150
00265400            REP ADRESSE ELEGANCE-NEL 0000014,560000023,46TP070   PV              00000050
00275010            PCTE VISITE 300C PVC-NOI 0000006,400000009,36TP070   PV              00000120
00275400            PCTE VISITE 72C ELEG-NEL 0000006,990000012,25TP070   PV              00000985
00275440            PCTE VISITE 72C ELEG-BEL 0000007,000000012,25TP070   PV              00000110
00284011            CLA3IT D40 4A TRIAD-NOI  0000005,180000013,46TP070   PV              00000042
00311-20            LC-PDOC40V ESQ PPOPA     0000000,600000001,89ALI     ALI     GALEC   00000000
00358961            P DISQUE STATIONNEMENT   0000001,200000002,76TP070   PV              00000000
00375032            BADGE SP PINCE 60x90-BLE 0000000,260000000,26TP-CATLESS TTANT        00001400
00375061            BADGE SP PINCE 60x90-BLC 0000000,160000000,29TP-CATLESS TTANT        00005000
00375062            BADGE SP PINCE 60x90-BLC 0000000,160000000,26TP-CATLESS TTANT        00006500
00450505            INT ALP A4 26P MYL RGE   0000001,280000004,82RA6-IM  IN              00000680
00481013            PDOC10FAI 200V VOLTI-NOI 0000025,750000064,71TP040   PV              00000030
00485-20            INT PERS A4 12P PVC      0000001,440000006,13ITRAC   IN              00000020
00490031            S10 PCOIN FARDOR PVC-BLE 0000003,610000004,39TP036   IN              00000060
00490071            S10 PCOIN FARDOR PVC-VRT 0000003,610000004,39TP036   IN              00000005
00490081            S10 PCOIN FARDOR PVC-INC 0000003,540000004,39TP036   IN              00003625
00490091            S10 PCOIN FARDOR PVC-RGE 0000003,610000004,39TP036   IN              00000140
00490131            S10 PCOIN FARDOR PVC-JAU 0000003,610000004,39TP036   IN              00000050
00490151            S10 PCOIN FARDOR PVC-VIO 0000003,610000004,39TP036   IN              00000205
00490961            PCOIN FARDOR PVC-ASS     0000000,350000000,46TP036   IN              00040350
00513081            S10 PCOIN FARDCLIP-INC   0000006,970000012,13TP036   IN              00000200
00521401            CHEM ELEGANCE PVC-NEL    0000003,340000006,12TP039   PV              00000033
00531011            PCTE VISITE 80C ELEG-NEL 0000002,620000004,42TP070   PV              00000185
00531401            PCTE VISITE 80C ELEG-NEL 0000003,240000005,24TP070   PV              00001135
00531441            PCTE VISITE 80C ELEG-BEL 0000003,240000005,24TP070   PV              00000345
00532401            PDOC 40V ELEGANCE-NEL    0000004,230000007,87TP016   PV              00000465
00532411            PDOC 40V ELEGANCE-GEL    0000004,230000007,87TP016   PV              00000025
00532441            PDOC 40V ELEGANCE-BEL    0000004,240000007,87TP016   PV              00000290
00536-20            INT PERS A4 6P PVC17/100 0000000,790000003,81ITRAC   IN              00000000
00536503            INT PERS A4 6P PVC17/100 0000000,810000003,81ALI     ALI             00000000
00537-20            INT PERS A4+ 6P PVC      0000000,820000003,93ITRAC   IN              00002640
00539401            PDOC 60V ELEGANCE-NEL    0000004,580000010,63TP016   PV              00000175
00539441            PDOC 60V ELEGANCE-BEL    0000004,580000010,63TP016   PV              00000000
00546401            PDOC 100V ELEGANCE-NEL   0000005,790000015,02TP016   PV              00000475
00546441            PDOC 100V ELEGANCE-BEL   0000005,830000015,02TP016   PV              00000025
00551083            S10 ETUI DBL 24x32 PVC   0000004,970000012,98TP062   PV              00000080
00552-17            S10ETUI DBL A4 PVC30/100 0000004,660000009,41TP062   PV              00000100
00554-17            S10ETUI DBL A5 PVC30/100 0000002,930000006,80TP062   PV              00000120
00567083            SACHET 10 ETUIS TRIPLES  0000003,930000043,28ALI     ALI             00000000
00572-17            ETUI CTE GRISE PVC30/100 0000000,450000000,73TP064   PV              00000460
