02148011                                                                      00000010 835132       00193397NNMDGSYAYSACFOM (CENTRALE)        20090213
02148011                                                                      00000001 835634       00106603NNMDGSYTYPRIVAT SORBONNE-CANNE    20090218
02148011                                                                      00000010 835137       00193397NNMDGSYAYSACFOM (CENTRALE)        20090226
02177011                                                                      00000480 835690       00160065NNMDGCOLNOFFICE DEPOT BS SAS      20090206
02177011                                                                      00000510 835692       00160065NNMDGCOLNOFFICE DEPOT BS SAS      20090213
02177011                                                                      00000010 836567       00198635NNMDGSYTNBHV RIVOLI               20090213
02177011                                                                      00000030 835926       00263130NYMDGCATNLIBRAIRIE JEUNESSE D'    20090324
02177011                                                                      00000010 833071       00138073NNMDGJOSYLIBRAIRIE-PAP. BLANCH    20090403
02177011                                                                      00000020 835865       00462040NYMDGCATNLIBRAIRIE ANTILLAISE     20090415
02177011                                                                      00000100 835741       00272725NYMDGCATNLIBRAIRIE DE FRANCE G    20090424
02177011                                                                      00000010 836634       00102201NYMDGS03YBUREAU 02                20090429
02177011                                                                      00000010 835966       00106602NNMDGSYTYPRIVAT SORBONNE-NICE     20090504
02178081                                                                      00000300 836311       00193003NNMDGSYGYSPICERS                  20090212
02200011                                                                      00000004 836304       00113810NNMDGCOLYVIKING DIRECT            20090205
02200011                                                                      00000005 836402       00144032NNMDGSYANALTER BURO DISTRIBUTI    20090212
02200011                                                                      00000006 835132       00193397NNMDGSYAYSACFOM (CENTRALE)        20090213
02200011                                                                      00000008 836480       00153041NNMDGCOLYLYRECO FRANCE            20090213
02250961                                                                      00000010 835190       00127110NNMDGAGANS.D.E. CENTRE LECLERC    20090206
02250961                                                                      00000015 836412       00133145NNMDGAGANCARREFOUR HYPERMARCHE    20090206
02250961                                                                      00000025 836413       00102999NNMDGAGANCARREFOUR HYPERMARCHE    20090206
02250961                                                                      00000005 836443       00184114NNMDGCPXNAUZON VENTOUX CENTRE     20090206
02250961                                                                      00000010 836608       00163562NNMDGSYTYLES VOLCANS              20090209
02250961                                                                      00000050 835865       00462040NYMDGCATNLIBRAIRIE ANTILLAISE     20090415
02250961                                                                      00000005 835633       00106601NYMDGSYTYPRIVAT SORBONNE-ANTIB    20090625
02250961                                                                      00000020 833915       00104004NNMDGCPXNSODIALPES CENTRE LECL    20090629
02250961                                                                      00000005 836375       00113601NNMDGCPXNSALONDIS CENTRE LECLE    20090630
02250961                                                                      00000005 833629       00113274NNMDGCPXNCENTRE LECLERC MARSEI    20090701
02250961                                                                      00000015 834369       00106210NNMDGCPXNNIKAIADIS II CENTRE L    20090701
02250961                                                                      00000005 836380       00183044NNMDGCPXNSODILUC CENTRE LECLER    20090701
02250961                                                                      00000030 835171       00133315NNMDGCPXNHYPER COSMOS CENTRE L    20090702
02250961                                                                      00000035 835909       00167025NNMDGELOYCORA STRASBOURG          20090703
02250961                                                                      00000015 833573       00113274NNMDGCPXNCENTRE LECLERC MARSEI    20090707
02250961                                                                      00000020 836440       00113300NNMDGNGONTUILLIERES DIS.CTRE L    20090710
02250961                                                                      00000015 832903       00128017NNMDGCPXNAVREDIS CENTRE LECLER    20090715
02250961                                                                      00000015 835354       00183044NNMDGCPXNSODILUC CENTRE LECLER    20090715
02250961                                                                      00000005 836452       00106111NNMDGCPXYMELHODI CENTRE LECLER    20090722
02250961                                                                      00000015 836377       00113601NNMDGCPXNSALONDIS CENTRE LECLE    20090724
02250961                                                                      00000025 836435       00106111NNMDGCPXYMELHODI CENTRE LECLER    20090804
02250961                                                                      00000010 835861       00113601NNMDGCPXNSALONDIS CENTRE LECLE    20090814
02251081                                                                      00000020 836279       00127016NNMDGSYGNRP DIFFUSION VR AUBEV    20090206
02251081                                                                      00000050 834084       00193397NNMDGSYAYSACFOM (CENTRALE)        20090212
02251081                                                                      00000050 835137       00193397NNMDGSYAYSACFOM (CENTRALE)        20090226
02251961                                                                      00000005 834026       00182067NNMDGSYGYDIFPAP                   20090206
02251961                                                                      00000150 835935       00153041NNMDGCOLYLYRECO FRANCE            20090211
02251961                                                                      00000060 834084       00193397NNMDGSYAYSACFOM (CENTRALE)        20090212
02251961                                                                      00000150 835920       00153041NNMDGCOLYLYRECO FRANCE            20090212
02251961                                                                      00000070 836067       00193003NNMDGSYGYSPICERS                  20090212
04024-06                                                                      00000020 836512       00144055NNMDGNGONST HERBLAIN DIST.CTR     20090206
04024-06                                                                      00000020 836537       00140038NNMDGNGONSODILANDES CENTRE LEC    20090206
04024-06                                                                      00000020 836559       00133283NNMDGAGANSODICAR CENTRE LECLER    20090206
04024-06                                                                      00000020 836570       00149033NNMDGNGONGOURONNIERES DIST.C.L    20090206
04024-06                                                                      00000020 836606       00192304NNMDGNGONLEVALLOIS EXPLOITATIO    20090206
04024-06                                                                      00000020 836645       00106111NNMDGNGONMELHODI CENTRE LECLER    20090209
04024-06                                                                      00000480 836067       00193003NNMDGSYGYSPICERS                  20090212
04024-06                                                                      00000020 836130       00264950NYMDGCATNLIBRAIRIE BUFALO         20090423
04024-06                                                                      00000020 834170       00103005NNMDGCPXNMARAIS DIS SA CENTRE     20090610
04024-06                                                                      00000020 834172       00103004NNMDGCPXNMONTLUCON DISTR. C. L    20090610
04024-06                                                                      00000020 835357       00118024NNMDGNGONBOURGES DISTR CTRE LE    20090618
04024-06                                                                      00000020 836527       00189005NNMDGNGONAUXERDIS CENTRE LECLE    20090618
04024-06                                                                      00000020 836529       00158049NNMDGNGONDECIZE DISTR CTRE LEC    20090618
04024-06                                                                      00000060 833507       00185149NNMDGCPXNSODIROCHE CENTRE LECL    20090619
04024-06                                                                      00000040 836461       00192304NNMDGCPXYLEVALLOIS EXPLOITATIO    20090623
04024-06                                                                      00000080 836466       00193500NNMDGCPXYPANTIN DISTR CTRE LEC    20090623
04024-06                                                                      00000040 833538       00147250NNMDGCPXNCENTRE LECLERC MARMAN    20090629
04024-06                                                                      00000040 834203       00146034NNMDGCPXNSOCAPDIS CENTRE LECLE    20090629
04024-06                                                                      00000040 832688       00145140NNMDGCPXNPITHIVIERS DIST.CTRE     20090630
04024-06                                                                      00000080 832908       00177100NNMDGCPXNSODIMEAUX CENTRE LECL    20090630
04024-06                                                                      00000020 833628       00113256NNMDGCPXNSODISTRES CENTRE LECL    20090630
04024-06                                                                      00000020 834013       00128016NNMDGCPXNSODICHAR CENTRE LECLE    20090630
04024-06                                                                      00000040 832691       00141029NNMDGCPXNSOBLEDIS CENTRE LECLE    20090701
04024-06                                                                      00000040 834369       00106210NNMDGCPXNNIKAIADIS II CENTRE L    20090701
04024-06                                                                      00000040 833923       00192217NNMDGCPXNGENEDIS EXPLOIT. CTR     20090702
04024-06                                                                      00000080 835171       00133315NNMDGCPXNHYPER COSMOS CENTRE L    20090702
04024-06                                                                      00000040 835365       00181069NNMDGNGONLAVIDA CENTRE LECLERC    20090702
04024-06                                                                      00000080 836198       00184500NNMDGCPXNBOLDIS CENTRE LECLERC    20090702
04024-06                                                                      00000040 833581       00113256NNMDGCPXNSODISTRES CENTRE LECL    20090706
04024-06                                                                      00000060 834019       00126249NNMDGCPXNLOUIS ROUDAUT CENTRE     20090706
04024-06                                                                      00000060 834456       00133317NNMDGCPXNLANGON DISTR. CTRE LE    20090707
04024-06                                                                      00000060 834902       00184185NNMDGNGONSODIVAL CENTRE LECLER    20090710
