171519-14           00000000                        000004500000002500000025       SOT
171519-20           00001175                        000011500000002500000025       MDG
171519-20           00000000                        000011500000002500000025       SOT
172012-20           00007975                        000011500000002500000025       MDG
172102-20           00000000                        000000500000002500000025       CR2
172102-20           00019225                        000000500000002500000025       MDG
172108-20           00006275                        000000750000002500000025       MDG
172112-20           00000000                        000008000000002500000025       GFP
172112-20           00009200                        000008000000002500000025       MDG
172112-20           00000550                        000008000000002500000025       SOT
172136-20           00000325                        000000000000002500000025       MDG
172151-20           00008850                        000000000000002500000025       MDG
172212-20           00030650                        000011750000002500000025       MDG
172220-20           00009425                        000010500000002500000025       MDG
172220-20           00000000                        000010500000002500000025       STM
172226-20           00008100                        000014250000002500000025       MDG
172306-20           00001825                        000000000000002500000025       MDG
172321-20           00011550                        000006750000002500000025       MDG
172322-20           00004175                        000000000000002500000025       MDG
172331-20           00000000                        000001000000002500000025       GFP
172331-20           00005475                        000001000000002500000025       MDG
172519-03           00001540                        000000400000002000000020       MDG
172519-03           00000000                        000000400000002000000020       SO2
172519-07           00000580                        000000600000002000000020       MDG
172519-07           00000000                        000000600000002000000020       SO2
172519-08           00000000                        000005600000002000000020       LEV
172519-08           00000220                        000005600000002000000020       MDG
172519-13           00000000                        000001000000002000000020       LEV
172519-13           00000580                        000001000000002000000020       MDG
172519-14           00000000                        000000200000002000000020       LEV
172519-14           00000780                        000000200000002000000020       MDG
172519-20           00000660                        000001600000002000000020       MDG
172519-20           00000000                        000001600000002000000020       SOT
172955-20           00003500                        000000000000002500000025       MDG
173520-20           00000350                        000000000000002500000025       MDG
173520-20           00002950                        000000000000002500000025       SOT
173541-20           00003250                        000000000000002500000025       SOT
174105-20           00003050                        000000000000002500000025       MDG
174110-20           00001200                        000000000000002500000025       MDG
174112-20           00001450                        000000000000002500000025       MDG
174115-20           00004300                        000000000000002500000025       MDG
174120-20           00002675                        000000000000002500000025       MDG
174131-20           00003325                        000000000000002500000025       MDG
174221-20           00005375                        000000000000002500000025       MDG
174519-20           00000000                        000000260000000100000001       MAR
174519-20           00000081                        000000260000000100000001       MDG
175506-20           00008150                        000001000000002500000025       MDG
175510-20           00002125                        000000000000002500000025       MDG
175512-20           00000000                        000001500000002500000025       GFP
175512-20           00009300                        000001500000002500000025       MDG
175519-20           00000056                        000000000000000100000001       MDG
175520-20           00000000                        000006750000002500000025       GFP
175520-20           00025575                        000006750000002500000025       MDG
175531-20           00004100                        000000750000002500000025       MDG
175541-20           00003225                        000003500000002500000025       MDG
175541-20           00000000                        000003500000002500000025       SOT
175606-20           00016225                        000000000000002500000025       MDG
175610-20           00011350                        000003000000002500000025       MDG
175612-20           00000000                        000011250000002500000025       GFP
175612-20           00005750                        000011250000002500000025       MDG
175620-20           00000000                        000044500000002500000025       GFP
175620-20           00002375                        000044500000002500000025       MDG
175631-20           00009050                        000000000000002500000025       MDG
180529-20           00000000                        000003850000000700000007       GFP
180529-20           00002646                        000003850000000700000007       MDG
181519-03           00000070                        000000650000000500000005       MDG
181519-16           00000300                        000000050000000500000005       SOT
181519-20           00004515                        000000550000000500000005       MDG
181519-20           00001040                        000000550000000500000005       SOT
183183-17           00000016                        000000000000000100000001       MDG
183183/2-17         00009000                        000003200000000500000005       MDG
183215-17           00169730                        000014400000001000000010       MDG
183215-17           00000000                        000014400000001000000010       SO2
183233-04           00000050                        000000000000000100000001       MDG
183233-04           00001360                        000000000000000100000001       SOT
183258-15           00001537                        000000000000000100000001       SOT
183283-08           00000050                        000000000000000100000001       MDG
183283-08           00000413                        000000000000000100000001       SOT
1833682-01          00003626                        000013440000001400000014       MDG
1833682-01          00000000                        000013440000001400000014       SO2
1835466-01          00006948                        000000000000001200000012       MDG
1836775-01          00003048                        000000000000001200000012       MDG
183771-20           00000151                        000000000000000100000001       MDG
183771/9-20         00001145                        000000000000000500000005       MDG
1839451-01          00003300                        000030400000001000000010       MDG
1839451-01          00000000                        000030400000001000000010       SO2
184007-20           00003900                        000000000000001200000012       MDG
1840255-01          00005600                        000035280000001400000014       MDG
1840255-01          00000000                        000035280000001400000014       SOT
1841343-01          00010822                        000026880000001400000014       MDG
1841343-01          00000000                        000026880000001400000014       STM
1843170-01          00010356                        000002880000001200000012       MDG
1843170-01          00000000                        000002880000001200000012       STM
185428-20           00000580                        000000000000002000000020       MDG
185428-20           00001120                        000000000000002000000020       SOT
190843/3-01         00002000                        000003200000002000000020       MDG
190844/6-03         00010340                        000000000000002000000020       MDG
190845/9-09         00008460                        000000000000002000000020       MDG
190846/2-13         00004240                        000003200000002000000020       MDG
190846/2-13         00000000                        000003200000002000000020       SO2
190847/5-14         00011800                        000000000000002000000020       MDG
190848/8-06         00000500                        000000000000002000000020       MDG
190849/1-23         00003960                        000001600000002000000020       MDG
190849/1-23         00000000                        000001600000002000000020       SOT
190850/5-11         00003660                        000001600000002000000020       MDG
190851/8-16         00002940                        000001600000002000000020       MDG
190851/8-16         00000000                        000001600000002000000020       SO2
190852/1-02         00000280                        000000000000002000000020       MDG
191421-20           00005900                        000000000000002000000020       MDG
191455-06           00003920                        000000000000004000000040       MDG
191455-17           00003360                        000000000000004000000040       MDG
191455-19           00003000                        000000000000004000000040       MDG
191455-22           00000000                        000025600000004000000040       CR2
191455-22           00002320                        000025600000004000000040       MDG
191471-20           00005160                        000000000000002000000020       MDG
191472-20           00012720                        000000000000002000000020       MDG
191473-20           00008550                        000000000000002500000025       MDG
191474-20           00006975                        000000000000002500000025       MDG
191480-20           00007525                        000000000000002500000025       MDG
191481-20           00005675                        000000000000002500000025       MDG
19148109-20         00005625                        000000000000002500000025       MDG
19148209-20         00002500                        000000000000002500000025       MDG
191485-20           00007375                        000000000000002500000025       MDG
191486-20           00004275                        000000000000002500000025       MDG
191487-20           00001925                        000000000000002500000025       MDG
191491-20           00008425                        000000000000002500000025       MDG
19149109-20         00005200                        000000000000002500000025       MDG
191502-20           00005325                        000000000000002500000025       MDG
191505-05           00000216                        000000000000001200000012       MDG
191505-05           00003372                        000000000000001200000012       SOT
191515-03           00003969                        000001440000000900000009       MDG
191515-03           00000000                        000001440000000900000009       SOT
191515-08           00001107                        000000450000000900000009       MDG
191515-09           00002808                        000000270000000900000009       MDG
191515-11           00000414                        000000000000000900000009       MDG
191515-13           00005391                        000000540000000900000009       MDG
191515-13           00000000                        000000540000000900000009       SOT
191515-14           00001503                        000000360000000900000009       MDG
191515-14           00000000                        000000360000000900000009       SOT
191515-20           00009306                        000009720000000900000009       MDG
191515-20           00000000                        000009720000000900000009       SOT
191622-20           00004425                        000000000000002500000025       MDG
191623-20           00000900                        000005000000002500000025       MDG
191640-17           00002551                        000007500000000100000001       MDG
191640-17           00000000                        000007500000000100000001       SO2
191642-17           00004350                        000000000000005000000050       MDG
191839-17           00002664                        000012500000000100000001       MDG
191839-17           00000000                        000012500000000100000001       SO2
191959-20           00004975                        000000000000002500000025       MDG
19195909-20         00001275                        000000000000002500000025       MDG
191960-20           00005350                        000000000000002500000025       MDG
19196109-20         00007700                        000000000000002500000025       MDG
192-05-17           00001520                        000000000000001000000010       MDG
192-06-20           00000410                        000000000000001000000010       MDG
192-07-17           00001030                        000000000000001000000010       MDG
192-08-20           00000370                        000000000000001000000010       MDG
193540-07           00007700                        000017300000001000000010       MDG
193540-07           00000000                        000017300000001000000010       SO2
19354009-07         00000300                        000000000000001000000010       MDG
19354009-07         00000050                        000000000000001000000010       SOT
195-61-17           00002198                        000000000000000100000001       MDG
195-62-20           00000701                        000000000000000100000001       MDG
195-81-14           00000159                        000000000000000100000001       MDG
195-82-03           00000509                        000000000000000100000001       MDG
195-83-13           00000246                        000000000000000100000001       MDG
195-84-08           00000375                        000000000000000100000001       MDG
195-85-17           00000805                        000000000000000100000001       MDG
195-87-20           00000343                        000000000000000100000001       MDG
195-88-17           00000691                        000000000000000100000001       MDG
195-89-20           00000382                        000000000000000100000001       MDG
195-90-11           00000087                        000000000000000100000001       MDG
195-93-17           00000980                        000000000000000100000001       MDG
195-94-20           00000001                        000000000000000100000001       MDG
195515-03           00001260                        000000600000001200000012       MDG
195515-08           00001464                        000000360000001200000012       MDG
195515-09           00001344                        000000360000001200000012       MDG
195515-11           00000360                        000000360000001200000012       MDG
195515-13           00000984                        000000360000001200000012       MDG
195515-13           00000000                        000000360000001200000012       SOT
195515-14           00000888                        000000360000001200000012       MDG
195515-20           00009960                        000007440000001200000012       MDG
19551551-20         00001485                        000007260000003300000033       MDG
19551551-20         00001716                        000007260000003300000033       SOT
19551551-20         00000000                        000007260000003300000033       SO2
19603-01            00002124                        000000000000001200000012       MDG
19604-01            00003528                        000000000000001400000014       MDG
19605-01            00002044                        000000000000001400000014       MDG
19606-01            00002820                        000000000000001200000012       MDG
19607-01            00001880                        000000000000001000000010       MDG
19618-01            00005248                        000000000000000800000008       MDG
196406-20           00083100                        000000000000003000000030       MDG
196407-20           00052020                        000000000000006000000060       MDG
196410-17           00003600                        000000000000005000000050       MDG
196488-20           00002700                        000000000000002500000025       MDG
198-17              00028656                        000316800000002400000024       MDG
198-17              00030240                        000316800000002400000024       SOT
199549-20           00000000                        000000330000003300000033       GFP
199549-20           00002739                        000000330000003300000033       MDG
19954901-20         00001700                        000000000000000400000004       MDG
199840-20           00000830                        000000000000000500000005       MDG
19984050-20         00000180                        000000600000006000000060       MDG
19984050-20         00000300                        000000600000006000000060       SOT
199906-20           00000000                        000004000000002500000025       GFP
199906-20           00018650                        000004000000002500000025       MDG
199906-20           00003000                        000004000000002500000025       SOT
19994050-20         00000200                        000000000000004000000040       MDG
199950-20           00004004                        000000000000000400000004       MDG
19995001-20         00000000                        000000800000004000000040       SOB
19995001-20         00001640                        000000800000004000000040       SOT
199960-20           00000053                        000000000000005300000053       MDG
199960-20           00001325                        000000000000005300000053       SOT
19996001-20         00000115                        000000000000000500000005       MDG
19996001-20         00000400                        000000000000000500000005       SOT
20018109-20         00023910                        000000000000003000000030       MDG
200340-20           00003300                        000000000000010000000100       MDG
20050121-20         00026000                        000000000000200000002000       MDG
200520-20           00010200                        000000000000010000000100       MDG
200529-17           00005600                        000000000000010000000100       MDG
200581-04           00012150                        000000000000005000000050       MDG
200583-08           00002350                        000000000000005000000050       MDG
200583-08           00022650                        000000000000005000000050       SOT
200585-11           00028500                        000000000000005000000050       MDG
200587-13           00023650                        000000000000005000000050       MDG
200588-15           00022300                        000000000000005000000050       MDG
2013700202-20       00001900                        000000000000002500000025       MDG
201379-17           00009800                        000000000000010000000100       MDG
201390-20           00008400                        000000000000010000000100       MDG
201510-20           00000600                        000000000000010000000100       MDG
201519-17           00007700                        000000000000010000000100       MDG
2015190102-17       00000050                        000000000000002500000025       MDG
201530-13           00001400                        000000000000010000000100       MDG
201530-20           00000300                        000000000000010000000100       MDG
20153008-20         00005050                        000000000000002500000025       MDG
201604-20           00000100                        000000000000010000000100       MDG
201606-20           00000300                        000000000000010000000100       MDG
201701-20           00010700                        000000000000010000000100       MDG
201702-17           00002100                        000000000000010000000100       MDG
201703-20           00000200                        000000000000010000000100       MDG
201704-20           00000900                        000000000000010000000100       MDG
201706-20           00000500                        000000000000010000000100       MDG
201801-20           00000400                        000000000000010000000100       MDG
201802-17           00000200                        000000000000010000000100       MDG
201803-20           00001200                        000000000000010000000100       MDG
201901-20           00005600                        000000000000010000000100       MDG
201902-17           00000900                        000000000000010000000100       MDG
201903-20           00004900                        000000000000010000000100       MDG
202029-17           00015800                        000000000000005000000050       MDG
202050-20           00033050                        000000000000005000000050       MDG
202059-17           00074500                        000000000000005000000050       MDG
202070-20           00000000                        000000300000003000000030       GFP
202070-20           00005700                        000000300000003000000030       MDG
202070-20           00000810                        000000300000003000000030       SOT
202079-17           00011940                        000000000000003000000030       MDG
202079-17           00000810                        000000000000003000000030       SOT
20207950-17         00025145                        000000000000053500000535       MDG
202089-17           00006680                        000000000000002000000020       MDG
2023-08             00002646                        000000000000000600000006       MDG
2024-08             00002440                        000000000000000500000005       MDG
2025-08             00007080                        000000000000006000000060       MDG
2030-08             00001728                        000000000000000800000008       MDG
203092-08           00001242                        000000000000000100000001       MDG
203159-17           00003024                        000000480000001600000016       BIS
203159-17           00000000                        000000480000001600000016       GFP
203159-17           00025200                        000000480000001600000016       MDG
203159-17           00016752                        000000480000001600000016       SOT
203259-17           00000126                        000000000000012600000126       SOT
203319-06           00000000                        000000400000002000000020       GFP
203319-06           00001480                        000000400000002000000020       MDG
2034-08             00003560                        000000000000001000000010       MDG
2035-08             00003350                        000000000000001000000010       MDG
203559-17           00017688                        000000000000013200000132       MDG
203559-17           00008184                        000000000000013200000132       SOB
203659-17           00000528                        000000000000026400000264       BIS
203659-17           00022968                        000000000000026400000264       MDG
203659-17           00033264                        000000000000026400000264       SOB
203659-17           00024024                        000000000000026400000264       SOT
203750-20           00002000                        000000000000005000000050       MDG
2039-08             00004000                        000000000000002000000020       MDG
20393908-20         00000000                        000025800000001200000012       EUR
20393908-20         00002136                        000025800000001200000012       MDG
203963-20           00000000                        000001500000005000000050       GFP
203963-20           00004200                        000001500000005000000050       MDG
2040-08             00002650                        000000000000001000000010       MDG
204039-20           00000000                        000000120000001200000012       GFP
204039-20           00010212                        000000120000001200000012       MDG
204050-20           00000756                        000000000000005400000054       MDG
204059-17           00008856                        000000000000005400000054       MDG
204080-20           00000000                        000000120000001200000012       GFP
204080-20           00000864                        000000120000001200000012       MDG
2041-08             00008220                        000000000000006000000060       MDG
2042-08             00002622                        000000000000000600000006       MDG
20423801-40         00000000                        000000100000001000000010       BIS
20423801-40         00000130                        000000100000001000000010       MDG
2046-08             00003378                        000000000000000600000006       MDG
2050390150-20       00000816                        000000000000013600000136       MDG
2051-08             00003414                        000000000000000600000006       MDG
2052-08             00002040                        000000000000000600000006       MDG
205220-17           00006930                        000000900000004500000045       MDG
20600010A-20        00001820                        000000000000001000000010       MDG
206039-20           00000348                        000000000000001200000012       MDG
207019-20           00000000                        000001440000001200000012       GFP
207019-20           00000516                        000001440000001200000012       MDG
207019-20           00000720                        000001440000001200000012       SOT
20701909-20         00005472                        000005160000001200000012       MDG
207274-17           00000000                        000038250000002500000025       GFP
207274-17           00005650                        000038250000002500000025       MDG
207421-19           00006200                        000000000000010000000100       MDG
20742103-19         00004770                        000000000000003000000030       MDG
207741-19           00009400                        000000000000010000000100       MDG
20774103-19         00009820                        000000200000002000000020       MDG
20774103-19         00005000                        000000200000002000000020       SOT
20774103-19         00000000                        000000200000002000000020       SO2
208522-17           00022005                        000000450000004500000045       MDG
208523-20           00003150                        000000000000004500000045       MDG
208773-17           00000300                        000000000000002500000025       MDG
208873-17           00000000                        000008160000002400000024       GFP
208873-17           00024936                        000008160000002400000024       MDG
208873-17           00007680                        000008160000002400000024       SOT
208900-20           00004536                        000000280000001400000014       MDG
2096730050-17       00000370                        000000000000018500000185       BIS
2096730050-17       00025715                        000000000000018500000185       MDG
2096730050-17       00002220                        000000000000018500000185       SOT
20967303-17         00015200                        000000000000001600000016       MDG
20967303-17         00006992                        000000000000001600000016       SOT
209676-17           00032930                        000000000000037000000370       MDG
209676-17           00004810                        000000000000037000000370       SOT
20993901-20         00000000                        000000700000001000000010       GFP
20993901-20         00004460                        000000700000001000000010       MDG
20993950-20         00000208                        000000000000010400000104       MDG
210340-20           00002025                        000000000000002500000025       MDG
210529-17           00000550                        000000000000002500000025       MDG
210939-20           00000000                        000000240000001200000012       GFP
210939-20           00001536                        000000240000001200000012       MDG
21093908-20         00000192                        000002520000001200000012       MDG
210949-20           00000432                        000000000000002400000024       MDG
21727450-17         00002800                        000000000000035000000350       MDG
2198-20             00000560                        000000000000056000000560       MDG
223031-20           00004270                        000001500000001000000010       MDG
224173-20           00000015                        000000000000000500000005       MDG
227274-17           00000736                        000000000000001600000016       MDG
22727450-17         00007105                        000000000000014500000145       SOT
228873-17           00010360                        000000000000028000000280       MDG
230405-20           00001100                        000000000000002000000020       MDG
233026-20           00002560                        000002400000001000000010       MDG
233026-20           00000000                        000002400000001000000010       SOT
233031-20           00014420                        000004700000001000000010       MDG
233031-20           00000000                        000004700000001000000010       SOT
233131-20           00006540                        000010500000001000000010       MDG
233131-20           00000800                        000010500000001000000010       SOT
23660301-20         00000000                        000001920000001200000012       BIS
23660301-20         00012636                        000001920000001200000012       MDG
23661501-20         00011208                        000005760000001200000012       MDG
23661501-20         00000000                        000005760000001200000012       SO2
23661701-20         00000000                        000006660000000900000009       BIS
23661701-20         00009216                        000006660000000900000009       MDG
23662001-20         00000000                        000006120000001200000012       BIS
23662001-20         00003744                        000006120000001200000012       MDG
238874-17           00015680                        000000000000056000000560       MDG
239970-20           00001410                        000000000000003000000030       SOT
239984-20           00000140                        000000000000003500000035       MDG
240819-20           00000170                        000000000000001000000010       MDG
241601-20           00000000                        000000840000001200000012       GFP
241601-20           00004932                        000000840000001200000012       MDG
243031-20           00000000                        000001440000001200000012       MAR
243031-20           00005772                        000001440000001200000012       MDG
2519142-20          00164230                        000198000000011000000110       MDG
2519153-20          00129240                        000280200000006000000060       MDG
2519153-20          00000000                        000280200000006000000060       STM
2519164-20          00013600                        000000000000010000000100       MDG
2524801-20          00080100                        000097000000005000000050       MDG
253056-20           00000576                        000000000000001200000012       MDG
26008910-20         00005820                        000002600000002000000020       MDG
260289-20           00000150                        000000000000015000000150       MDG
26028901-20         00000420                        000000000000002000000020       MDG
26038909-20         00000420                        000005200000002000000020       MDG
260393-20           00000624                        000000000000010400000104       MDG
260393-20           00000104                        000000000000010400000104       SOB
260393-20           00001352                        000000000000010400000104       SOT
26039301-20         00000020                        000000000000002000000020       MDG
261590-20           00000168                        000000000000001200000012       MDG
261590-20           00000852                        000000000000001200000012       SOT
2616010151-20       00001088                        000000000000027200000272       MDG
263026-03           00001820                        000001700000001000000010       MDG
263026-03           00000470                        000001700000001000000010       SOT
263026-06           00000590                        000000400000001000000010       MDG
263026-06           00000000                        000000400000001000000010       SOT
263026-16           00000220                        000000400000001000000010       MDG
263026-16           00000000                        000000400000001000000010       SOT
263026-17           00005010                        000008600000001000000010       MDG
263026-17           00000000                        000008600000001000000010       SO2
263026-20           00003410                        000004300000001000000010       MDG
263026-20           00000000                        000004300000001000000010       SO2
26302651-20         00001504                        000000000000003200000032       MDG
263034-03           00005472                        000008640000001200000012       MDG
263034-03           00000000                        000008640000001200000012       SOB
263034-03           00000192                        000008640000001200000012       SOT
263034-16           00001416                        000000240000001200000012       MDG
263034-17           00005556                        000024600000001200000012       MDG
263034-17           00000000                        000024600000001200000012       SOT
263034-20           00000000                        000028920000001200000012       GFP
263034-20           00037140                        000028920000001200000012       MDG
263034-22           00002604                        000005880000001200000012       MDG
26303400-20         00003456                        000000000000001200000012       MDG
26303405-20         00001320                        000000000000004000000040       MDG
26303451-20         00001160                        000000000000004000000040       MDG
263816-01           00005772                        000002520000001200000012       MDG
263816-01           00000000                        000002520000001200000012       SOT
263820-01           00000000                        000004760000001400000014       MAR
263820-01           00004606                        000004760000001400000014       MDG
263825-01           00008004                        000000120000001200000012       MDG
263825-01           00000000                        000000120000001200000012       SOT
263830-01           00005348                        000002520000001400000014       MDG
263830-01           00000000                        000002520000001400000014       SOB
263840-01           00011676                        000000480000001200000012       MDG
263840-01           00000000                        000000480000001200000012       SO2
263850-01           00002690                        000000600000001000000010       MDG
263850-01           00000000                        000000600000001000000010       SOT
263860-01           00011856                        000000160000000800000008       MDG
263860-01           00000000                        000000160000000800000008       SOT
263935-01           00001106                        000000000000001400000014       MDG
263951-20           00003164                        000000000000001400000014       MDG
263951-20           00000252                        000000000000001400000014       SOT
264020-01           00022498                        000000000000001400000014       MDG
264030-01           00015750                        000000000000001400000014       MDG
264040-01           00010620                        000000000000001200000012       MDG
264050-01           00004430                        000000000000001000000010       MDG
264060-01           00012728                        000006720000000800000008       MDG
264133-03           00000030                        000000000000001000000010       MDG
264133-09           00001130                        000000000000001000000010       MDG
264133-14           00000220                        000000000000001000000010       MDG
264133-20           00000010                        000000000000001000000010       MDG
265133-03           00001280                        000000900000001000000010       MDG
265133-09           00000720                        000003000000001000000010       MDG
265133-13           00000150                        000000000000001000000010       MDG
265133-14           00000110                        000000000000001000000010       MDG
265139-03           00001500                        000000200000001000000010       MDG
265139-03           00000000                        000000200000001000000010       SOB
265139-09           00004690                        000000500000001000000010       MDG
265139-13           00000770                        000000800000001000000010       MDG
265139-14           00001100                        000001600000001000000010       MDG
265139-14           00000000                        000001600000001000000010       SOT
266532-17           00001560                        000086400000002400000024       MDG
266532-17           00086640                        000086400000002400000024       SOT
266532-17           00000000                        000086400000002400000024       SO2
26653250-17         00001960                        000126000000028000000280       MDG
26653250-17         00000000                        000126000000028000000280       SOB
26653250-17         00133560                        000126000000028000000280       SOT
266639-03           00002700                        000002100000001000000010       MDG
266639-09           00001080                        000001400000001000000010       MDG
266639-13           00001940                        000000500000001000000010       MDG
266639-14           00001400                        000000200000001000000010       MDG
266639-20           00000000                        000000200000001000000010       GFP
266639-20           00001530                        000000200000001000000010       MDG
268026-03           00000456                        000000120000001200000012       MDG
268026-03           00000204                        000000120000001200000012       SOT
268026-06           00000144                        000000000000001200000012       MDG
268026-06           00000624                        000000000000001200000012       SOT
268026-16           00000120                        000000000000001200000012       MDG
268026-16           00000144                        000000000000001200000012       SOT
268026-17           00000420                        000000960000001200000012       MDG
268026-17           00000288                        000000960000001200000012       SOT
268026-20           00001128                        000000720000001200000012       MDG
268026-20           00000396                        000000720000001200000012       SOT
268026-22           00000060                        000000000000001200000012       MDG
268026-22           00000264                        000000000000001200000012       SOT
26802602-17         00000060                        000000000000001200000012       MDG
270716-15           00006500                        000000000000050000000500       MDG
271106-20           00006820                        000003800000002000000020       MDG
27110601-20         00002580                        000000000000002000000020       MDG
271112-20           00002500                        000004000000002000000020       MDG
27111201-20         00005680                        000000000000002000000020       MDG
271206-20           00006060                        000002900000001000000010       MDG
27120601-20         00002390                        000000000000001000000010       MDG
271212-20           00003630                        000003700000001000000010       MDG
27121201-20         00002940                        000000000000001000000010       MDG
273437-20           00006540                        000027600000001200000012       MDG
273437-20           00005400                        000027600000001200000012       SOB
273437-20           00027060                        000027600000001200000012       SOT
27343760-20         00001596                        000000000000026600000266       MDG
27343760-20         00006916                        000000000000026600000266       SOB
27343760-20         00000532                        000000000000026600000266       SOT
275105-20           00001400                        000000000000002000000020       MDG
275110-20           00001840                        000000000000002000000020       MDG
275110-20           00000020                        000000000000002000000020       SOT
28102001-20         00008100                        000000000000006000000060       MDG
281024-20           00011520                        000000000000008000000080       MDG
281025-20           00009000                        000000000000005000000050       MDG
28202001-20         00004500                        000000000000018000000180       MDG
282021-20           00003120                        000000000000012000000120       MDG
282713-17           00025000                        000000000000050000000500       MDG
282713-17           00026000                        000000000000050000000500       SOT
283-20              00000000                        000033600000001200000012       GFP
283-20              00016536                        000033600000001200000012       MDG
283-20              00008448                        000033600000001200000012       SOT
284-20              00007155                        000027630000000900000009       MDG
284-20              00000000                        000027630000000900000009       SOT
287036-17           00000000                        000019750000002500000025       BIS
287036-17           00040150                        000019750000002500000025       MDG
287617-20           00008710                        000004700000001000000010       MDG
287617-20           00000960                        000004700000001000000010       SOT
287623-20           00000000                        000003800000002000000020       BIS
287623-20           00007940                        000003800000002000000020       MDG
287628-20           00000056                        000000000000001400000014       MDG
289911-17           00000720                        000000000000012000000120       MDG
289911-17           00000960                        000000000000012000000120       SOT
29485750-17         00001260                        000000000000031500000315       MDG
29485750-17         00000630                        000000000000031500000315       SOT
30865001-17         00018340                        000000000000002000000020       MDG
310730-01           00023750                        000000000000025000000250       MDG
310730-02           00062500                        000000000000025000000250       MDG
310730-04           00000000                        000002500000025000000250       MAR
310730-04           00085000                        000002500000025000000250       MDG
