120615-03           00000000                        000001250000002500000025       LM
120615-03           00002100                        000001250000002500000025       MDG
120615-04           00000175                        000000000000002500000025       MDG
120615-06           00001225                        000000000000002500000025       MDG
120615-08           00000000                        000001250000002500000025       LM
120615-08           00001875                        000001250000002500000025       MDG
120615-09           00001950                        000000000000002500000025       MDG
120615-13           00000000                        000000500000002500000025       LM
120615-13           00002450                        000000500000002500000025       MDG
120615-14           00000000                        000000250000002500000025       LM
120615-14           00001625                        000000250000002500000025       MDG
120615-20           00000000                        000001000000002500000025       MAR
120615-20           00004600                        000001000000002500000025       MDG
140519-03           00002450                        000000000000005000000050       MDG
140519-07           00000750                        000000000000005000000050       MDG
140519-08           00000450                        000000000000005000000050       MDG
140519-13           00009800                        000000000000005000000050       MDG
140519-14           00000950                        000000000000005000000050       MDG
140519-20           00000000                        000015000000005000000050       LM
140519-20           00006800                        000015000000005000000050       MDG
141152-20           00000000                        000003500000002500000025       LM
141152-20           00005875                        000003500000002500000025       MDG
141153-20           00000736                        000000000000001600000016       MDG
180897-03           00003200                        000000000000005000000050       LM
180897-03           00002650                        000000000000005000000050       MDG
180903-07           00008200                        000004000000005000000050       LM
180903-07           00005650                        000004000000005000000050       MDG
180904-08           00006400                        000008000000005000000050       LM
180904-08           00004300                        000008000000005000000050       MDG
180905-13           00000000                        000008000000005000000050       LM
180905-13           00005550                        000008000000005000000050       MDG
180906-14           00008000                        000000000000005000000050       LM
180906-14           00005150                        000000000000005000000050       MDG
180907-20           00001280                        000005000000000500000005       LM
180907-20           00003695                        000005000000000500000005       MDG
191211-06           00003100                        000000000000005000000050       MDG
191211-15           00003600                        000000000000005000000050       LM
191211-15           00000900                        000000000000005000000050       MDG
191211-18           00003600                        000000000000005000000050       LM
191211-18           00002750                        000000000000005000000050       MDG
191211-19           00000200                        000000000000005000000050       MDG
191211-22           00002400                        000000000000005000000050       LM
191211-22           00005150                        000000000000005000000050       MDG
191223-06           00002500                        000000000000005000000050       LM
191223-06           00003500                        000000000000005000000050       MDG
191223-15           00002500                        000100000000005000000050       LM
191223-15           00000800                        000100000000005000000050       MDG
191223-18           00007700                        000000000000005000000050       MDG
191223-19           00003800                        000000000000005000000050       MDG
191223-22           00008600                        000000000000005000000050       MDG
191223-25           00002450                        000000000000005000000050       MDG
191223-28           00003600                        000000000000005000000050       MDG
20093901-03         00011800                        000000000000002000000020       MDG
20093901-03         00000020                        000000000000002000000020       SOT
20093901-17         00011120                        000000000000002000000020       MDG
20093901-20         00000000                        000005000000002000000020       GFP
20093901-20         00028460                        000005000000002000000020       MDG
20093909-20         00003100                        000004200000002000000020       LM
20093909-20         00001400                        000004200000002000000020       MDG
20094301-20         00000140                        000000000000002000000020       MDG
208700-20           00000672                        000000000000002400000024       MDG
208800-20           00000000                        000001200000002400000024       LM
208800-20           00009864                        000001200000002400000024       MDG
23983801-40         00000240                        000000000000003000000030       MDG
23983802-40         00000210                        000000000000003000000030       MDG
240838-40           00001470                        000000000000003000000030       MDG
294860-20           00013960                        000003200000002000000020       MDG
294860-20           00000320                        000003200000002000000020       SOT
294903-20           00000000                        000001000000001000000010       LM
294903-20           00002220                        000001000000001000000010       MDG
294904-20           00000000                        000000200000001000000010       LM
294904-20           00002590                        000000200000001000000010       MDG
402245-20           00001310                        000000000000000500000005       MDG
402245-20           00000220                        000000000000000500000005       SOT
40224550-20         00001105                        000000000000008500000085       MDG
42003032            00000000                        000049500000005000000050       LM
42003032            00011500                        000049500000005000000050       MDG
42003072            00000000                        000011000000005000000050       LM
42003072            00008250                        000011000000005000000050       MDG
42003092            00000000                        000027500000005000000050       LM
42003092            00007550                        000027500000005000000050       MDG
42003132            00000000                        000025500000005000000050       LM
42003132            00007950                        000025500000005000000050       MDG
42003212            00000000                        000020000000005000000050       LM
42003212            00007450                        000020000000005000000050       MDG
42003902            00000000                        000092500000005000000050       LM
42003902            00011850                        000092500000005000000050       MDG
42003932            00011000                        000000000000005000000050       MDG
42056011            00000000                        000001500000000500000005       LM
42056011            00000280                        000001500000000500000005       MDG
42056031            00000400                        000000000000000500000005       MDG
42056071            00000000                        000006400000000500000005       LM
42056071            00000420                        000006400000000500000005       MDG
42056091            00000000                        000008000000000500000005       LM
42056091            00000100                        000008000000000500000005       MDG
42056131            00000000                        000005000000000500000005       LM
42056131            00000195                        000005000000000500000005       MDG
42056901            00000000                        000001600000000200000002       LM
42056901            00000512                        000001600000000200000002       MDG
42091031            00004650                        000000000000005000000050       MDG
4209103101          00002650                        000000000000005000000050       MDG
42091071            00002300                        000000000000005000000050       MDG
4209107101          00000900                        000000000000005000000050       MDG
42091091            00003350                        000000000000005000000050       MDG
4209109101          00000550                        000000000000005000000050       MDG
42091131            00002700                        000000000000005000000050       MDG
42091901            00000000                        000040000000005000000050       LM
42091901            00011550                        000040000000005000000050       MDG
4209190101          00002350                        000000000000005000000050       MDG
42092031            00000000                        000040000000005000000050       LM
42092071            00004000                        000000000000005000000050       MDG
42092131            00004000                        000000000000005000000050       MDG
42092161            00000000                        000010000000005000000050       LM
42092161            00003750                        000010000000005000000050       MDG
42092211            00005850                        000000000000005000000050       MDG
42092901            00000000                        000080000000005000000050       LM
42092901            00004000                        000080000000005000000050       MDG
42093031            00000300                        000000000000000500000005       MDG
42093071            00000005                        000000000000000500000005       MDG
42093091            00000050                        000000000000000500000005       MDG
42093131            00000000                        000000500000000500000005       LM
42093131            00000010                        000000500000000500000005       MDG
42093211            00000100                        000000000000000500000005       MDG
42093901            00000690                        000000000000000500000005       MDG
42701-21            00003740                        000000000000001000000010       MDG
4270101-21          00000440                        000000000000001000000010       MDG
42701011            00005090                        000000000000001000000010       MDG
4270101101          00000580                        000000000000001000000010       MDG
42701031            00000000                        000024000000001000000010       LM
42701031            00001420                        000024000000001000000010       MDG
4270103101          00001280                        000000000000001000000010       MDG
42701071            00002000                        000001000000001000000010       LM
42701071            00001300                        000001000000001000000010       MDG
4270107101          00000770                        000000000000001000000010       MDG
42701091            00002000                        000009000000001000000010       LM
42701091            00000710                        000009000000001000000010       MDG
4270109101          00000140                        000000000000001000000010       MDG
42701131            00000000                        000020000000001000000010       LM
42701131            00001800                        000020000000001000000010       MDG
4270113101          00001730                        000000000000001000000010       MDG
42701491            00006390                        000000000000001000000010       MDG
