00277071            CLA A4 MAXI TRIADE PVC D 0000003,580000002,61MMT     RC              00000016
00277091            CLA A4 MAXI TRIADE PVC D 0000003,580000002,61MMT     RC              00000060
00453011            CLA ARCEAUX A4 MAXI PVC  0000003,060000008,83MMT     RC              00000134
00453031            CLA ARCEAUX A4 MAXI PVC  0000003,060000008,83MMT     RC              00000108
00453051            CLA ARCEAUX A4 MAXI PVC  0000003,050000008,83MMT     RC              00000168
00453071            CLA ARCEAUX A4 MAXI PVC  0000003,060000003,75MMT     RC              00000000
00922011            FID-CLA A4 PROGRESS PVC  0000001,850000003,79MMT     RC              00000000
00922031            FID-CLA A4 PROGRESS PVC  0000001,850000003,79MMT     RC              00000320
00922071            FID-CLA A4 PROGRESS PVC  0000001,920000003,79MMT     RC              00000000
00922091            FID-CLA A4 PROGRESS PVC  0000001,920000003,79MMT     RC              00000320
00922121            FID-CLA A4 PROGRESS PVC  0000001,920000003,79MMT     RC              00000000
00923011            FID-CLA A4 PROGRESS PVC  0000001,920000003,84MMT     RC              00000320
00923031            FID-CLA A4 PROGRESS PVC  0000001,920000003,84MMT     RC              00000320
00923071            FID-CLA A4 PROGRESS PVC  0000002,000000003,84MMT     RC              00000000
00923091            FID-CLA A4 PROGRESS PVC  0000002,000000003,84MMT     RC              00000160
00923121            FID-CLA A4 PROGRESS PVC  0000002,000000003,84MMT     RC              00000000
00924011            FID-CLA A4 PROGRESS PVC  0000001,990000004,27MMT     RC              00000000
00924031            FID-CLA A4 PROGRESS PVC  0000001,990000004,27MMT     RC              00000300
00924071            FID-CLA A4 PROGRESS PVC  0000002,070000004,27MMT     RC              00000000
00924091            FID-CLA A4 PROGRESS PVC  0000002,070000004,27MMT     RC              00000000
00924121            FID-CLA A4 PROGRESS PVC  0000002,070000004,27MMT     RC              00000000
00934121            CLA ARCEAUX MONOVYL PVC  0000003,290000005,49MMT     RC              00000054
019738-40           CHEM A4 CROSSLINE POLYPR 0000000,420000001,22CH7     CG              00002620
01983801-40         CHEMISE 21X29,7 PP 3R EL 0000000,420000001,46CH7     CG              00004520
01986011            SPI-CLA LISTG 5* PP 5/10 0000001,360000003,60MMT     RC              00000040
01986091            SPI-CLA LISTG 5* PP 5/10 0000001,360000003,60MMT     RC              00000020
01986121            SPI-CLA LISTG 5* PP 5/10 0000001,360000003,60MMT     RC              00000020
01987011            SPI-CLA LISTG 5* PP 5/10 0000002,010000004,28MMT     RC              00000000
01987091            SPI-CLA LISTG 5* PP 5/10 0000002,010000004,28MMT     RC              00000000
01987121            SPI-CLA LISTG 5* PP 5/10 0000002,010000004,28MMT     RC              00000000
089759-20           CHEM EVOL BLOOM          0000000,000000000,10PERONI  CB              00000000
110519-03           CHEM A4 S/RBTS TOP FILE  0000000,200000000,10CH9     CG              00005900
110519-07           CHEM A4 S/RBTS TOP FILE  0000000,200000000,10CH9     CG              00001600
110519-08           CHEM A4 S/RBTS TOP FILE  0000000,200000000,10CH9     CG              00005100
110519-13           CHEM A4 S/RBTS TOP FILE  0000000,200000000,10CH9     CG              00004250
110519-14           CHEM A4 S/RBTS TOP FILE  0000000,200000000,10CH9     CG              00001850
110519-20           CHEM A4 S/RBTS TOP FILE  0000000,200000000,10CH9     CG              00012500
1105190201-20       CHEM EL S/R C.L 5/10     0000000,000000000,25CH9     CG              00000000
120360              LOT 5 CHEM A4 EUROFOLIO  0000001,670000000,10CH4     CG              00000700
120418-20           LOT 7 CHEM A4 3R EL CL+  0000002,600000009,54CH12    CG              00012080
12041850-20         LT 7+3 CHEM A4 CUSTREE 3 0000002,610000009,54CH12    CG              00014705
120440-07           CHEM 24X32 TOUAREG CARTE 0000000,450000001,05PERONI  CB              00012160
12044001-07         CHEMISE 24X32 TOUAREG CA 0000000,500000000,10PERONI  CB              00002420
